0,1,0.698793888092041,7.138474224496848
0,3,0.9730771780014038,244.88778158603193
0,5,1.0203909873962402,243.3952011054703
0,7,0.7421988844871521,243.80682223798541
0,9,0.6811035871505737,243.40711898986694
0,11,0.7064264416694641,243.6200718602437
0,13,0.7019331455230713,243.7176154418841
0,15,0.6856611967086792,243.8542191472952
0,17,0.6778054237365723,244.22739261646353
0,19,0.6811716556549072,244.6161983061381
0,21,0.6854243874549866,244.06817731338614
0,23,0.6839662790298462,244.3120811110909
0,25,0.6784336566925049,244.75403462575085
0,27,0.6724108457565308,244.05441949268115
0,29,0.6689661741256714,243.91471018509264
0,31,0.6693533658981323,243.51200254002813
0,33,0.668098509311676,243.6045959320502
0,35,0.6621114015579224,243.226930472019
0,37,0.6556370854377747,243.63112729860202
0,39,0.64851975440979,243.79043693936288
0,41,0.6490468978881836,243.7948651812644
0,43,0.646414577960968,244.01004999545495
0,45,0.6386756896972656,243.51376977380886
0,47,0.6344668865203857,243.4141819906365
0,49,0.6378486752510071,243.33915856020988
0,51,0.6316274404525757,242.83681332350295
0,53,0.6276727914810181,243.5566330474673
0,55,0.629712700843811,242.96011599722678
0,57,0.6205615997314453,243.4905768712691
0,59,0.6221933960914612,243.20511424328714
0,61,0.6196637153625488,243.38571177290868
0,63,0.6171413660049438,242.98100852765174
0,65,0.6158910393714905,242.9638543966214
0,67,0.6197432279586792,242.9478020834276
0,69,0.620155394077301,243.32923245387417
0,71,0.6169490814208984,243.15664774389674
0,73,0.6158004403114319,243.44597056724308
0,75,0.6176425814628601,242.07581996410826
0,77,0.6180529594421387,243.38350505742875
0,79,0.612415075302124,242.737119857777
0,81,0.6101967096328735,243.04304752385065
0,83,0.6121187210083008,242.93790787860138
0,85,0.6092199087142944,243.47776744776667
0,87,0.6078572273254395,242.96231504176154
0,89,0.6027172803878784,242.4094119006939
0,91,0.6043200492858887,242.47006423162767
0,93,0.6027742624282837,242.87724104734667
0,95,0.6025999188423157,242.92032017085432
0,97,0.5950908660888672,242.5842254325544
