0,1,2.605224609375,9.562403146256305
0,3,1.85888671875,277.13070912965196
0,5,1.7086181640625,276.12100814058505
0,7,1.7520751953125,276.76896967697365
0,9,1.539306640625,276.74443079004016
0,11,1.5728759765625,277.0815073555217
0,13,1.5526123046875,276.9491498144459
0,15,1.59564208984375,277.12441490492915
0,17,1.6707763671875,277.0806493400592
0,19,1.617919921875,277.13242578601677
0,21,1.70526123046875,277.0474768168518
0,23,1.5079345703125,278.0772277166183
0,25,1.5931396484375,277.6963516305264
0,27,1.52655029296875,276.0855093793936
0,29,1.6148681640625,277.5562313173184
0,31,1.4122314453125,276.493585042478
0,33,1.56329345703125,276.70278171199084
0,35,1.44281005859375,276.2886855994796
0,37,1.51898193359375,276.55625383768995
0,39,1.7685546875,276.8934431133401
0,41,1.3065185546875,276.1042515878526
0,43,1.67010498046875,276.7672575203939
0,45,1.6717529296875,276.5454271980088
0,47,1.5980224609375,276.4306599785599
0,49,1.69537353515625,276.22556951135937
0,51,1.58123779296875,276.38711324814926
0,53,1.609130859375,276.874022456427
0,55,1.5076904296875,276.6061243058711
0,57,1.46142578125,276.23949805968414
0,59,1.5694580078125,276.15168642200365
0,61,1.4281005859375,276.4525808444902
0,63,1.7401123046875,276.2474578608469
0,65,1.4832763671875,276.6460336321691
0,67,1.5799560546875,276.17867758340594
0,69,1.50567626953125,276.16134581039154
0,71,1.73077392578125,276.1389029763307
0,73,1.4285888671875,276.6329192975441
0,75,1.55218505859375,275.9382160956405
0,77,1.58819580078125,276.5499856798172
0,79,1.4674072265625,276.6123950088568
0,81,1.574462890625,276.4827633088679
0,83,1.43572998046875,276.37800717005297
0,85,1.5391845703125,276.073583844218
0,87,1.37518310546875,276.98944400991417
0,89,1.50152587890625,276.56024281337125
0,91,1.5015869140625,275.65202604177364
0,93,1.62310791015625,276.3720316323873
0,95,1.65277099609375,276.22613799604034
0,97,1.5089111328125,276.2139160910398
0,99,1.56317138671875,275.3105100571471
0,101,1.528564453125,276.4044733717818
0,103,1.47607421875,276.3031893157665
0,105,1.40252685546875,275.9302741052467
0,107,1.613037109375,275.94020166467413
0,109,1.400634765625,276.0312848978182
0,111,1.55059814453125,276.3296411895017
0,113,1.752685546875,275.6783533783083
0,115,1.5240478515625,276.2764581590109
0,117,1.45269775390625,275.79221328949734
0,119,1.4815673828125,276.38910528272083
0,121,1.52716064453125,276.0230537238139
0,123,1.3624267578125,275.72535876026257
0,125,1.58160400390625,275.72705805013584
0,127,1.62420654296875,275.5213131311058
0,129,1.48992919921875,275.8661876300017
0,131,1.5357666015625,275.5730741947174
0,133,1.44744873046875,276.68196187364396
0,135,1.5101318359375,275.81063230791364
0,137,1.38787841796875,276.270202677738
0,139,1.55120849609375,275.93793244525403
0,141,1.73797607421875,275.2975220342251
0,143,1.49639892578125,275.3517410312222
0,145,1.69085693359375,275.42237069991546
0,147,1.53155517578125,276.2466050030667
0,149,1.5963134765625,275.7590652550434
0,151,1.55096435546875,276.05143915484297
0,153,1.582275390625,275.5006707001042
0,155,1.4100341796875,275.43650098195945
0,157,1.5465087890625,275.2283673341748
0,159,1.383544921875,274.66850846254044
0,161,1.66949462890625,276.14117550239433
0,163,1.46954345703125,275.8406747544582
0,165,1.56512451171875,275.9770817119422
0,167,1.5589599609375,275.778046487736
0,169,1.47625732421875,276.09488016555275
0,171,1.44134521484375,275.3969398454123
0,173,1.38153076171875,275.72847414103023
0,175,1.7032470703125,275.2486867429482
0,177,1.51190185546875,275.2659041454656
0,179,1.50640869140625,275.74943398707313
0,181,1.54876708984375,276.1048195732872
0,183,1.956298828125,275.6786364952769
0,185,1.48974609375,275.17504315700126
0,187,1.51739501953125,275.8948243663942
0,189,1.505859375,275.6548566968916
0,191,1.596923828125,275.82593613274065
0,193,1.5380859375,275.9904176939543
0,195,1.58599853515625,275.21538706022875
0,197,1.57196044921875,276.03980042202596
0,199,1.5843505859375,275.1476837449583
0,201,1.4742431640625,274.61933416676726
0,203,1.310546875,275.15558074862366
0,205,1.6790771484375,275.660801261875
0,207,1.5389404296875,275.181813335739
0,209,1.55438232421875,275.4280226387527
0,211,1.4708251953125,275.237680024116
0,213,1.5849609375,275.09016211164277
0,215,1.43304443359375,274.9070426920127
0,217,1.542724609375,274.58085000393817
0,219,1.52117919921875,274.78631736698577
0,221,1.3050537109375,274.9191492150886
0,223,1.6107177734375,274.7761913925751
0,225,1.6187744140625,275.0831145461216
0,227,1.70843505859375,275.06253772131976
0,229,1.61181640625,273.99648873537313
0,231,1.67840576171875,275.27860688864484
0,233,1.66253662109375,274.3526949241235
0,235,1.599609375,275.5210303371813
0,237,1.33990478515625,274.3611071931578
0,239,1.29730224609375,275.645798805145
0,241,1.53546142578125,275.09213549470076
0,243,1.61663818359375,274.9368886048386
0,245,1.75286865234375,275.1082055250091
0,247,1.37335205078125,274.9557568171622
0,249,1.5506591796875,274.8150116811666
0,251,1.6795654296875,274.21900912137903
0,253,1.53790283203125,274.6249531951114
0,255,1.57464599609375,273.80672247478793
0,257,1.68017578125,274.83667704505643
0,259,1.607421875,274.38410336086355
0,261,1.39947509765625,274.96871261165285
0,263,1.56231689453125,274.98364145394277
0,265,1.52716064453125,273.8838269699125
0,267,1.56500244140625,274.6991459253908
0,269,1.73541259765625,274.9754726413007
0,271,1.623046875,274.15459500642913
0,273,1.64208984375,275.2292139163102
0,275,1.65234375,274.8085408713474
0,277,1.5328369140625,275.39750492449116
0,279,1.4515380859375,273.96488936199313
0,281,1.588623046875,275.2136940712816
0,283,1.520751953125,274.08349457265876
0,285,1.52642822265625,275.6814676969465
0,287,1.63494873046875,274.5929278132851
0,289,1.3985595703125,274.67216211293635
0,291,1.46319580078125,275.3520234777373
0,293,1.447265625,274.6274818328861
0,295,1.47430419921875,274.3240970676543
0,297,1.42327880859375,275.4952985198702
0,299,1.45281982421875,274.926469955653
0,301,1.68426513671875,275.17024781527897
0,303,1.5927734375,274.1585150006383
0,305,1.62774658203125,274.2845745523284
0,307,1.49798583984375,274.7725349741078
0,309,1.49761962890625,274.38354243285954
0,311,1.6126708984375,274.16523525152155
0,313,1.53167724609375,275.24275993880656
0,315,1.39654541015625,274.69183728602655
0,317,1.57977294921875,273.45388163577985
0,319,1.69805908203125,274.97068425263234
0,321,1.4647216796875,273.8363299353142
0,323,1.527587890625,274.57410936302927
0,325,1.6734619140625,273.4881495631797
0,327,1.69879150390625,274.9399861933626
0,329,1.5548095703125,274.9456183513226
0,331,1.531982421875,273.89863823830115
0,333,1.75970458984375,274.7565041341093
0,335,1.457275390625,274.69521045586833
0,337,1.59027099609375,274.1033653895246
0,339,1.43017578125,274.5036333181306
0,341,1.53955078125,274.77844154461593
0,343,1.258056640625,273.8841064129798
0,345,1.45166015625,274.7019570440898
0,347,1.44293212890625,274.85637579494573
0,349,1.39276123046875,275.1888659595124
0,351,1.41961669921875,274.18287747768727
0,353,1.51483154296875,274.94730804370715
0,355,1.5755615234375,274.38718850588106
0,357,1.4307861328125,274.7880051019468
0,359,1.59130859375,274.4073838957226
0,361,1.66571044921875,274.356059769833
0,363,1.85986328125,274.2823324815083
0,365,1.63934326171875,274.17391606320285
0,367,1.5428466796875,274.4884758698827
0,369,1.65936279296875,274.2876574595571
0,371,1.64739990234375,273.80644318960736
0,373,1.4202880859375,274.4592884631901
0,375,1.5101318359375,273.9162461696077
0,377,1.48272705078125,274.674129503411
0,379,1.61224365234375,274.7520045854188
0,381,1.49169921875,274.29970948916895
0,383,1.72894287109375,274.84286777647293
0,385,1.40655517578125,274.05775075677525
0,387,1.4776611328125,274.18287747768727
0,389,1.48699951171875,274.54209583771836
0,391,1.56048583984375,274.40878646374273
0,393,1.36798095703125,273.82040814661127
0,395,1.51007080078125,275.0802956210214
0,397,1.43292236328125,273.4302055650569
0,399,1.6065673828125,273.75925217708783
0,401,1.4228515625,274.53114555592373
0,403,1.53021240234375,274.70589270692835
0,405,1.4063720703125,274.429826704711
0,407,1.41717529296875,273.6024380424313
0,409,1.52386474609375,273.87292913504723
0,411,1.58123779296875,274.0264169857605
0,413,1.423583984375,274.1103628419162
0,415,1.67474365234375,273.99313270376314
0,417,1.57916259765625,273.841916966673
