0,0.7098971009254456
1,0.7758222222328186
2,0.976933479309082
3,0.73814857006073
4,0.6873874068260193
5,0.708154559135437
6,0.7034053802490234
7,0.6883341073989868
8,0.6801338195800781
9,0.6814383268356323
10,0.6843708753585815
11,0.6844271421432495
12,0.6784782409667969
13,0.6724045276641846
14,0.66941237449646
15,0.6683480739593506
16,0.6645312905311584
17,0.6594634652137756
18,0.6508996486663818
19,0.6453021764755249
20,0.6450849175453186
21,0.6345580816268921
22,0.6337429285049438
23,0.6326415538787842
24,0.6288385391235352
25,0.6277422904968262
26,0.6207976341247559
27,0.6235322952270508
28,0.6183605194091797
29,0.6172420978546143
30,0.6192389726638794
31,0.6145930290222168
32,0.6108419895172119
33,0.6177489757537842
34,0.6212743520736694
35,0.6157282590866089
36,0.6185144186019897
37,0.6089224219322205
38,0.6149763464927673
39,0.606332004070282
40,0.6072397232055664
41,0.6130183935165405
42,0.604107677936554
43,0.6096580624580383
44,0.6022855639457703
45,0.6083031296730042
46,0.6058499813079834
47,0.6022538542747498
48,0.5973423719406128
49,0.5977318286895752
50,0.5984135866165161
51,0.5961934328079224
52,0.5942310094833374
53,0.5959030985832214
54,0.5976215600967407
55,0.5922281742095947
56,0.58682781457901
57,0.5946083068847656
58,0.5908061861991882
59,0.5915369987487793
60,0.5904256105422974
61,0.5857622623443604
62,0.5924046039581299
63,0.5911509394645691
64,0.5906679034233093
65,0.5910226702690125
66,0.5909808874130249
67,0.5879343748092651
68,0.5848504304885864
69,0.5857330560684204
70,0.5819970965385437
71,0.5792027115821838
72,0.5826698541641235
73,0.5779261589050293
74,0.5789958238601685
75,0.5828771591186523
76,0.5758835077285767
77,0.579133927822113
78,0.5805190205574036
79,0.5754568576812744
80,0.5815542936325073
81,0.6047684550285339
82,0.5848755240440369
83,0.5820229053497314
84,0.584497332572937
85,0.5812380909919739
86,0.5867444276809692
87,0.5675729513168335
88,0.5760804414749146
89,0.5774518251419067
90,0.574213981628418
91,0.5769572257995605
92,0.566479504108429
93,0.5742124319076538
94,0.5691063404083252
95,0.5749908685684204
96,0.5705001354217529
97,0.5625519156455994
98,0.5671941041946411
99,0.5644521713256836
100,0.5658928155899048
101,0.5681862831115723
102,0.5640209913253784
103,0.5635937452316284
104,0.5642064809799194
105,0.560804545879364
106,0.562873363494873
107,0.5614354014396667
108,0.5640209913253784
109,0.5601290464401245
110,0.56153804063797
111,0.557220458984375
112,0.5558537244796753
113,0.559141218662262
114,0.5622403621673584
115,0.5655842423439026
116,0.5757126212120056
117,0.5615491271018982
118,0.5636278986930847
119,0.5813294649124146
120,0.5647566318511963
121,0.5610049962997437
122,0.5633294582366943
123,0.5537220239639282
124,0.56282639503479
125,0.5731520652770996
126,0.5596469640731812
127,0.5637409687042236
128,0.5854847431182861
129,0.5762009620666504
130,0.5711932182312012
131,0.5871543288230896
132,0.5966340899467468
133,0.5885528922080994
134,0.5820310115814209
135,0.5806945562362671
136,0.577867865562439
137,0.5937677025794983
138,0.5753664970397949
139,0.5822603106498718
140,0.5733394622802734
141,0.5455396175384521
142,0.5396969318389893
143,0.549468994140625
144,0.5489588379859924
145,0.5627594590187073
146,0.5625330209732056
147,0.553655743598938
148,0.5514315366744995
149,0.5574218034744263
150,0.5501497983932495
151,0.5470467209815979
152,0.5529150366783142
153,0.5453454852104187
154,0.5402947664260864
155,0.537577748298645
156,0.5440593361854553
157,0.5423204898834229
158,0.5411299467086792
159,0.5428259372711182
160,0.5440014004707336
161,0.536603569984436
162,0.5363185405731201
163,0.5325313210487366
164,0.5435988903045654
165,0.5390840172767639
166,0.5364423990249634
167,0.5403091907501221
168,0.5361196994781494
169,0.5394922494888306
170,0.5373976826667786
171,0.5332543849945068
172,0.532491147518158
173,0.5438218116760254
174,0.5382624864578247
175,0.5336137413978577
176,0.5403831601142883
177,0.535739004611969
178,0.5268074870109558
179,0.5360016822814941
180,0.539192795753479
181,0.5253241658210754
182,0.5290912389755249
183,0.5305321216583252
184,0.5345696210861206
185,0.5235520601272583
186,0.5311055183410645
187,0.529064416885376
188,0.5387194156646729
189,0.5264075398445129
190,0.529734194278717
191,0.5268246531486511
192,0.5285895466804504
193,0.5484966039657593
194,0.5401009321212769
195,0.5448105335235596
196,0.5350214838981628
197,0.5424867272377014
198,0.5655646920204163
199,0.5501267910003662
200,0.5680370926856995
201,0.5533105731010437
202,0.5581700801849365
203,0.5407888889312744
204,0.5436195731163025
205,0.5450042486190796
206,0.5487270355224609
207,0.5373096466064453
208,0.5379844307899475
209,0.5473644733428955
210,0.5300700664520264
211,0.5374016761779785
212,0.5304656624794006
213,0.5533574819564819
214,0.5322365760803223
215,0.531012773513794
216,0.5316731929779053
217,0.5343632102012634
218,0.5313712954521179
219,0.5325637459754944
220,0.5265643000602722
221,0.524705171585083
222,0.5237563848495483
223,0.5289721488952637
224,0.5234321355819702
225,0.5234313011169434
226,0.5236751437187195
227,0.5215047001838684
228,0.5234227180480957
229,0.5245988368988037
230,0.5186915397644043
231,0.5212444067001343
232,0.5261040925979614
233,0.5133339166641235
234,0.5266413688659668
0,0,0.7301337122917175
0,1,1.1377999782562256
0,2,0.6906670331954956
0,3,0.7124804258346558
0,4,0.689945638179779
0,5,0.694062352180481
0,6,0.6960663795471191
0,7,0.6894235610961914
0,8,0.6863420009613037
0,9,0.6882532238960266
0,10,0.6893507838249207
0,11,0.6874955892562866
0,12,0.6842448711395264
0,13,0.6818532943725586
0,14,0.6818436980247498
0,15,0.6808216571807861
0,16,0.6780306100845337
0,17,0.6730945110321045
0,18,0.6674371957778931
0,19,0.6646796464920044
0,20,0.6574661731719971
0,21,0.6462600231170654
0,22,0.6406999826431274
0,23,0.6314556002616882
0,24,0.6302821636199951
0,25,0.6383697986602783
0,26,0.6601895093917847
0,27,0.6268565654754639
0,28,0.6363178491592407
0,29,0.6183719635009766
0,30,0.627339243888855
0,31,0.6233170032501221
0,32,0.6182006597518921
0,33,0.6280035972595215
0,34,0.6266650557518005
0,35,0.6179683208465576
0,36,0.621548056602478
0,37,0.6156058311462402
0,38,0.6145138740539551
0,39,0.6153675317764282
0,40,0.6108653545379639
0,41,0.611315131187439
0,42,0.6135907173156738
